"   ","ENTHICK","ENWIDTH","ENLENGTH","GRADE","PRODTIME","PRODUCTID","REDUCTRATE","TLELONG","TLMESH1","TLMESH2","TLMESH3","TLSPEED","TLTENSION","PLSPEED","AT1TEMP","AT1HCLCONC","AT1FECLCONC","AT2TEMP","AT2HCLCONC","AT2FECLCONC","AT3TEMP","AT3HCLCONC","AT3FECLCONC","RT4PH","RT4TEMP","RT1PH","EXWIDTH","EXTHICK","F1FORCE","F1ENTENS","F1EXTENS","F1SPEED","F1REDRATE","F1EMULPRESS","F1BLOWPRESS","F2FORCE","F2ENTENS","F2EXTENS","F2SPEED","F2REDRATE","F2EMULPRESS","F2BLOWPRESS","F3FORCE","F3ENTENS","F3EXTENS","F3SPEED","F3REDRATE","F3EMULPRESS","F3BLOWPRESS","F4FORCE","F4ENTENS","F4EXTENS","F4SPEED","F4REDRATE","F4EMULPRESS","F4BLOWPRESS","F5FORCE","F5ENTENS","F5EXTENS","F5SPEED","F5REDRATE","F5EMULPRESS","F5BLOWPRESS","CRMCOILTEMP","INSDATE","HCOILID","EXLENGTH","BISGGRADE","AIMEDWIDTH","AIMEDTHICKNESS","MAXAIMEDWIDTH","MINAIMEDWIDTH","MAXAIMEDTHICKNESS","MINAIMEDTHICKNESS","F2DSFORCES","F1FSLIP","F2FSLIP","F3FSLIP","F4FSLIP","F5FSLIP","F1EXTHICK","F2EXTHICK","F3EXTHICK","F4EXTHICK","F5EXTHICK","F1DSFORCES","F1OSFORCES","F2OSFORCES","F3DSFORCES","F3OSFORCES","F4DSFORCES","F4OSFORCES","F5DSFORCES","F5OSFORCES","F1DSGAP","F1OSGAP","F2DSGAP","F2OSGAP","F3DSGAP","F3OSGAP","F4DSGAP","F4OSGAP","F5DSGAP","F5OSGAP","F1GLEVEL","F2GLEVEL","F3GLEVEL","F4GLEVEL","F5GLEVEL","F1WRBEND","F2WRBEND","F3WRBEND","F4WRBEND","F1IMRBEND","F2IMRBEND","F3IMRBEND","F4IMRBEND","F5IMRBEND","STRIMOSGAP","STRIMDSGAP","STRIMOSLAP","STRIMDSLAP","F5WRBEND","F5RTYPE","F1ENTHICK","F6TENDIFF","F1TENDIFF","F2TENDIFF","F3TENDIFF","F4TENDIFF","F5TENDIFF"
"119","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1503.000","282.000","752.000","206.000","16.610","0.000","0.000","1474.000","752.000","667.000","254.000","18.710","0.000","0.000","1366.000","667.000","602.000","303.000","15.850","0.000","0.000","1184.000","602.000","657.000","351.000","14.490","0.000","0.000","802.000","657.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:19","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","737.000","580.000","-2680.000","-1990.000","-1150.000","0.000","4219.000","3422.000","2837.000","2475.000","2449.000","757.500","745.500","737.000","679.500","686.500","602.000","582.000","397.500","404.500","1024.500","842.500","686.000","175.000","334.000","340.000","148.500","301.500","680.000","585.000","-0.182","-0.511","0.006","0.153","-0.095","249.000","252.000","249.000","238.000","250.000","259.000","250.000","240.000","88.000","75.000","75.000","-21.000","-21.000","146.000","D ","5036.000","0","5","-4","-2","-2","2"
"120","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1506.000","281.000","738.000","206.000","16.610","0.000","0.000","1488.000","738.000","667.000","254.000","18.710","0.000","0.000","1361.000","667.000","599.000","303.000","15.850","0.000","0.000","1188.000","599.000","659.000","351.000","14.490","0.000","0.000","797.000","659.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:19","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","744.000","590.000","-2680.000","-1980.000","-1020.000","0.000","4208.000","3413.000","2835.000","2484.000","2447.000","761.000","745.000","744.000","678.500","682.500","602.000","586.000","395.000","402.000","1023.000","839.000","684.000","174.000","337.500","341.500","148.000","302.000","680.500","584.500","-0.184","-0.510","0.004","0.154","-0.096","249.000","256.000","249.000","238.000","250.000","260.000","250.000","239.000","88.000","75.000","75.000","-21.000","-21.000","145.000","D ","5056.000","0","5","0","1","-5","3"
"121","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1497.000","278.000","742.000","206.000","16.610","0.000","0.000","1487.000","742.000","662.000","254.000","18.710","0.000","0.000","1365.000","662.000","591.000","303.000","15.850","0.000","0.000","1176.000","591.000","653.000","352.000","14.490","0.000","0.000","799.000","653.000","163.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:19","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","743.500","550.000","-2530.000","-2060.000","-1020.000","0.000","4207.000","3412.000","2849.000","2485.000","2452.000","755.000","742.000","743.500","678.500","686.500","598.500","577.500","395.000","404.000","1031.500","848.500","684.000","174.000","336.500","341.500","148.500","303.500","680.000","585.000","-0.183","-0.510","0.005","0.155","-0.095","249.000","258.000","249.000","238.000","250.000","260.000","250.000","239.000","88.000","75.000","75.000","-21.000","-21.000","143.000","D ","5064.000","0","6","-1","1","-3","3"
"122","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1491.000","278.000","751.000","206.000","16.610","0.000","0.000","1493.000","751.000","669.000","253.000","18.710","0.000","0.000","1361.000","669.000","602.000","303.000","15.850","0.000","0.000","1177.000","602.000","660.000","351.000","14.490","0.000","0.000","801.000","660.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:19","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","750.000","510.000","-2610.000","-2180.000","-1100.000","0.000","4211.000","3429.000","2830.000","2483.000","2443.000","750.000","741.000","743.000","676.500","684.500","594.500","582.500","396.500","404.500","1037.000","854.000","686.000","175.000","334.000","338.000","149.000","303.000","680.000","585.000","-0.183","-0.511","0.004","0.154","-0.095","250.000","258.000","249.000","238.000","250.000","259.000","249.000","240.000","88.000","75.000","75.000","-21.000","-21.000","140.000","D ","5056.000","0","5","-5","3","0","3"
"123","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1490.000","283.000","754.000","205.000","16.610","0.000","0.000","1475.000","754.000","674.000","253.000","18.710","0.000","0.000","1367.000","674.000","609.000","303.000","15.850","0.000","0.000","1186.000","609.000","668.000","351.000","14.490","0.000","0.000","800.000","668.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:20","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","737.500","450.000","-2750.000","-2150.000","-1090.000","0.000","4218.000","3418.000","2843.000","2484.000","2454.000","750.000","740.000","737.500","687.000","680.000","609.500","576.500","395.500","404.500","1038.500","856.500","687.000","176.000","336.500","342.500","148.500","302.500","680.500","585.500","-0.182","-0.511","0.006","0.154","-0.095","249.000","258.000","249.000","239.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","137.000","D ","5070.000","0","6","-7","1","-2","4"
"124","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1499.000","279.000","760.000","206.000","16.610","0.000","0.000","1478.000","760.000","680.000","253.000","18.710","0.000","0.000","1363.000","680.000","604.000","303.000","15.850","0.000","0.000","1185.000","604.000","666.000","351.000","14.490","0.000","0.000","804.000","666.000","159.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:20","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","738.000","610.000","-2720.000","-2160.000","-1100.000","0.000","4206.000","3425.000","2839.000","2475.000","2451.000","754.500","744.500","740.000","680.500","682.500","609.500","575.500","398.500","405.500","1028.000","846.000","686.500","175.500","337.500","343.500","149.000","303.000","680.500","584.500","-0.182","-0.511","0.006","0.154","-0.096","249.000","258.000","249.000","238.000","250.000","260.000","250.000","240.000","84.000","75.000","75.000","-21.000","-21.000","137.000","D ","5040.000","1","6","-3","-1","-4","3"
"125","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1509.000","277.000","760.000","206.000","16.610","0.000","0.000","1473.000","760.000","676.000","253.000","18.710","0.000","0.000","1369.000","676.000","603.000","303.000","15.850","0.000","0.000","1181.000","603.000","666.000","351.000","14.490","0.000","0.000","797.000","666.000","157.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:20","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","730.500","750.000","-2600.000","-2210.000","-1140.000","0.000","4209.000","3427.000","2835.000","2476.000","2447.000","761.000","748.000","742.500","684.500","684.500","603.500","577.500","395.500","401.500","1017.500","835.500","685.500","175.500","336.000","342.000","151.500","305.500","681.000","585.000","-0.182","-0.510","0.006","0.154","-0.096","249.000","258.000","249.000","238.000","250.000","259.000","250.000","239.000","84.000","75.000","75.000","-21.000","-21.000","138.000","D ","5034.000","0","3","-6","-3","-5","3"
"126","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1497.000","280.000","760.000","206.000","16.610","0.000","0.000","1481.000","760.000","678.000","253.000","18.710","0.000","0.000","1358.000","678.000","611.000","303.000","15.850","0.000","0.000","1189.000","611.000","670.000","351.000","14.490","0.000","0.000","801.000","670.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:20","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","737.500","640.000","-2650.000","-2240.000","-1090.000","0.000","4204.000","3423.000","2832.000","2489.000","2445.000","755.000","742.000","743.500","673.000","685.000","608.500","580.500","397.000","404.000","1030.500","846.500","685.500","174.500","335.500","340.500","151.000","305.000","679.500","585.500","-0.184","-0.511","0.005","0.154","-0.094","248.000","258.000","249.000","238.000","250.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","137.000","D ","5062.000","0","4","-4","0","-3","3"
"127","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1496.000","282.000","764.000","206.000","16.610","0.000","0.000","1484.000","764.000","685.000","253.000","18.710","0.000","0.000","1355.000","685.000","608.000","303.000","15.850","0.000","0.000","1193.000","608.000","669.000","351.000","14.490","0.000","0.000","808.000","669.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:20","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","741.500","680.000","-2600.000","-2240.000","-1140.000","0.000","4213.000","3430.000","2839.000","2483.000","2451.000","753.000","743.000","742.500","676.000","679.000","612.000","581.000","401.000","407.000","1032.500","849.500","684.000","173.000","335.000","340.000","150.000","304.000","680.500","584.500","-0.183","-0.511","0.005","0.154","-0.096","248.000","258.000","248.000","238.000","249.000","260.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","138.000","D ","5044.000","0","4","-6","0","0","4"
"128","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1514.000","279.000","766.000","206.000","16.610","0.000","0.000","1487.000","766.000","686.000","253.000","18.710","0.000","0.000","1365.000","686.000","613.000","303.000","15.850","0.000","0.000","1172.000","613.000","675.000","351.000","14.490","0.000","0.000","802.000","675.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:21","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","742.500","700.000","-2640.000","-2370.000","-1060.000","0.000","4212.000","3430.000","2842.000","2475.000","2453.000","762.500","751.500","744.500","676.000","689.000","593.500","578.500","397.500","404.500","1010.000","829.000","684.000","174.000","333.000","337.000","151.500","305.500","680.000","585.000","-0.181","-0.510","0.004","0.154","-0.095","249.000","258.000","249.000","238.000","250.000","259.000","249.000","240.000","85.000","75.000","75.000","-21.000","-21.000","139.000","D ","5047.000","0","4","-5","-1","-1","4"
"129","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1502.000","283.000","766.000","205.000","16.610","0.000","0.000","1483.000","766.000","686.000","253.000","18.710","0.000","0.000","1368.000","686.000","612.000","303.000","15.850","0.000","0.000","1176.000","612.000","674.000","351.000","14.490","0.000","0.000","803.000","674.000","162.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:21","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","737.000","620.000","-2630.000","-2240.000","-1090.000","0.000","4218.000","3418.000","2843.000","2483.000","2454.000","757.500","744.500","746.000","679.000","689.000","596.500","579.500","398.000","405.000","1022.500","841.500","683.500","172.500","334.500","340.500","151.000","305.000","680.500","584.500","-0.181","-0.511","0.006","0.154","-0.096","249.000","258.000","248.000","238.000","250.000","260.000","250.000","239.000","85.000","75.000","75.000","-21.000","-21.000","140.000","D ","5035.000","0","5","-2","-4","-1","5"
"130","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1500.000","282.000","767.000","206.000","16.610","0.000","0.000","1474.000","767.000","684.000","253.000","18.710","0.000","0.000","1375.000","684.000","610.000","303.000","15.850","0.000","0.000","1176.000","610.000","671.000","351.000","14.490","0.000","0.000","800.000","671.000","158.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:21","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","736.000","670.000","-2640.000","-2330.000","-1140.000","0.000","4209.000","3427.000","2839.000","2478.000","2451.000","756.500","743.500","738.000","681.500","693.500","598.500","577.500","397.000","403.000","1026.500","843.500","682.500","172.500","334.000","338.000","152.500","306.500","680.500","584.500","-0.183","-0.510","0.004","0.154","-0.096","250.000","258.000","248.000","238.000","249.000","259.000","249.000","239.000","85.000","75.000","75.000","-21.000","-21.000","141.000","D ","5050.000","0","3","0","2","-3","2"
"131","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1501.000","284.000","755.000","206.000","16.610","0.000","0.000","1498.000","755.000","684.000","254.000","18.710","0.000","0.000","1376.000","684.000","611.000","303.000","15.850","0.000","0.000","1177.000","611.000","674.000","351.000","14.490","0.000","0.000","800.000","674.000","160.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:21","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","749.000","650.000","-2540.000","-2300.000","-1110.000","0.000","4207.000","3412.000","2836.000","2479.000","2448.000","757.500","743.500","749.000","682.500","693.500","598.500","578.500","396.500","403.500","1026.000","843.000","683.500","171.500","332.500","337.500","151.500","305.500","680.000","585.000","-0.183","-0.512","0.005","0.154","-0.095","249.000","258.000","249.000","238.000","250.000","259.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","141.000","D ","5047.000","1","3","1","5","0","2"
"132","5.010","1297","5","S420GD+ZAM        ","2024-03-26 09:45:24","243112892","52.010","50.000","100.00","100.00","50.00","1630","5964","1630","85.000","67.000","272.000","84.000","90.000","224.000","84.000","110.000","206.000","0.000","65.000","13.000","1260","2.500","1497.000","286.000","771.000","206.000","16.610","0.000","0.000","1485.000","771.000","688.000","253.000","18.710","0.000","0.000","1371.000","688.000","616.000","303.000","15.850","0.000","0.000","1174.000","616.000","678.000","351.000","14.490","0.000","0.000","805.000","678.000","161.000","357.000","1.630","0.000","0.000","","2024/3/26 10:04:21","243112892       ","1068","GMB008A         ","1265.000","2.450","1268.000","1260.000","2.600","2.400","739.500","680.000","-2660.000","-2330.000","-1130.000","0.000","4217.000","3434.000","2837.000","2484.000","2449.000","753.500","743.500","745.500","680.500","690.500","597.000","577.000","398.500","406.500","1029.000","847.000","684.000","173.000","331.500","336.500","152.500","306.500","681.500","583.500","-0.182","-0.511","0.005","0.154","-0.098","249.000","258.000","249.000","238.000","249.000","260.000","250.000","240.000","85.000","75.000","75.000","-21.000","-21.000","142.000","D ","5054.000","0","5","-6","1","0","4"
